gameid,team_name,match_date,result,gold_at15,xp_at15,cs_at15,gold_diff_at15,xp_diff_at15,cs_diff_at15,kills_at_15,assists_at15,deaths_at15
ESPORTSTMNT01/1424004,Berlin International Gaming,2020-07-23 16:47:14,1,21709.0,29365.0,468.0,-2307.0,-261.0,-48.0,1.0,1.0,4.0
ESPORTSTMNT01/1424004,Unicorns Of Love Sexy Edition,2020-07-23 16:47:14,0,24016.0,29626.0,516.0,2307.0,261.0,48.0,4.0,3.0,1.0
ESPORTSTMNT04/1240360,Crvena zvezda Esports,2020-07-23 17:40:25,1,23902.0,28560.0,527.0,1122.0,-423.0,35.0,3.0,7.0,3.0
ESPORTSTMNT04/1240360,Nexus Gaming,2020-07-23 17:40:25,0,22780.0,28983.0,492.0,-1122.0,423.0,-35.0,3.0,5.0,3.0
ESPORTSTMNT04/1250362,Dark Passage Academy,2020-07-23 17:48:38,1,24883.0,28992.0,496.0,914.0,1064.0,0.0,6.0,15.0,3.0
ESPORTSTMNT04/1250362,SuperMassive Academy,2020-07-23 17:48:38,0,23969.0,27928.0,496.0,-914.0,-1064.0,0.0,3.0,5.0,6.0
ESPORTSTMNT01/1424026,ad hoc gaming,2020-07-23 17:49:34,0,25245.0,28656.0,494.0,-254.0,-812.0,-23.0,3.0,8.0,4.0
ESPORTSTMNT01/1424026,mousesports,2020-07-23 17:49:34,1,25499.0,29468.0,517.0,254.0,812.0,23.0,4.0,10.0,3.0
ESPORTSTMNT01/1424028,Team Queso,2020-07-23 17:51:23,0,24384.0,28784.0,476.0,-5241.0,-2257.0,-2.0,5.0,8.0,13.0
ESPORTSTMNT01/1424028,Movistar Riders,2020-07-23 17:51:23,1,29625.0,31041.0,478.0,5241.0,2257.0,2.0,13.0,29.0,5.0
ESPORTSTMNT01/1424044,MAD Lions Madrid,2020-07-23 18:40:00,1,24385.0,30987.0,568.0,669.0,894.0,11.0,0.0,0.0,0.0
ESPORTSTMNT01/1424044,G2 Arctic,2020-07-23 18:40:00,0,23716.0,30093.0,557.0,-669.0,-894.0,-11.0,0.0,0.0,0.0
ESPORTSTMNT04/1240364,CR4ZY,2020-07-23 18:41:05,1,24413.0,28858.0,488.0,1378.0,437.0,27.0,4.0,7.0,4.0
ESPORTSTMNT04/1240364,Split Raiders,2020-07-23 18:41:05,0,23035.0,28421.0,461.0,-1378.0,-437.0,-27.0,4.0,4.0,4.0
ESPORTSTMNT01/1424053,FC Schalke 04 Evolution,2020-07-23 18:56:36,0,23705.0,26586.0,474.0,-29.0,-1228.0,-25.0,2.0,4.0,2.0
ESPORTSTMNT01/1424053,EURONICS Gaming,2020-07-23 18:56:36,1,23734.0,27814.0,499.0,29.0,1228.0,25.0,2.0,5.0,2.0
ESPORTSTMNT01/1424074,Cream Real Betis,2020-07-23 19:42:47,0,23809.0,30444.0,504.0,928.0,1905.0,-32.0,2.0,5.0,0.0
ESPORTSTMNT01/1424074,Vodafone Giants.Spain,2020-07-23 19:42:47,1,22881.0,28539.0,536.0,-928.0,-1905.0,32.0,0.0,0.0,2.0
ESPORTSTMNT01/1424080,mYinsanity,2020-07-23 20:03:20,0,23158.0,28684.0,465.0,-2655.0,-1412.0,-77.0,2.0,4.0,3.0
ESPORTSTMNT01/1424080,SK Gaming Prime,2020-07-23 20:03:20,1,25813.0,30096.0,542.0,2655.0,1412.0,77.0,3.0,5.0,2.0
ESPORTSTMNT01/1424097,Intel New Indians,2020-07-23 20:58:57,0,22941.0,26621.0,480.0,937.0,-1046.0,-37.0,3.0,5.0,0.0
ESPORTSTMNT01/1424097,Undead Gaming,2020-07-23 20:58:57,1,22004.0,27667.0,517.0,-937.0,1046.0,37.0,0.0,0.0,3.0
ESPORTSTMNT01/1434213,100 Thieves Academy,2020-07-23 21:24:02,1,25008.0,29716.0,561.0,267.0,563.0,64.0,0.0,0.0,3.0
ESPORTSTMNT01/1434213,CLG Academy,2020-07-23 21:24:02,0,24741.0,29153.0,497.0,-267.0,-563.0,-64.0,3.0,6.0,0.0
ESPORTSTMNT01/1424129,Isurus Academy,2020-07-23 22:15:08,1,22962.0,26941.0,472.0,476.0,301.0,41.0,3.0,7.0,3.0
ESPORTSTMNT01/1424129,Feint Gaming,2020-07-23 22:15:08,0,22486.0,26640.0,431.0,-476.0,-301.0,-41.0,2.0,5.0,3.0
ESPORTSTMNT01/1434242,Cloud9 Academy,2020-07-23 22:44:05,1,27768.0,29833.0,495.0,5884.0,1999.0,13.0,8.0,13.0,1.0
ESPORTSTMNT01/1434242,Team Liquid Academy,2020-07-23 22:44:05,0,21884.0,27834.0,482.0,-5884.0,-1999.0,-13.0,1.0,2.0,8.0
ESPORTSTMNT01/1424153,Malvinas Gaming,2020-07-23 23:23:39,0,21612.0,28367.0,497.0,-3647.0,-2293.0,-22.0,0.0,0.0,3.0
ESPORTSTMNT01/1424153,9z Team,2020-07-23 23:23:39,1,25259.0,30660.0,519.0,3647.0,2293.0,22.0,3.0,4.0,0.0
ESPORTSTMNT01/1434263,Evil Geniuses Academy,2020-07-23 23:32:58,1,26028.0,29873.0,561.0,2279.0,-904.0,37.0,1.0,2.0,3.0
ESPORTSTMNT01/1434263,Immortals Academy,2020-07-23 23:32:58,0,23749.0,30777.0,524.0,-2279.0,904.0,-37.0,3.0,8.0,1.0
ESPORTSTMNT01/1434277,TSM Academy,2020-07-24 00:24:01,0,24255.0,30079.0,550.0,210.0,-309.0,13.0,2.0,1.0,1.0
ESPORTSTMNT01/1434277,Dignitas Academy,2020-07-24 00:24:01,1,24045.0,30388.0,537.0,-210.0,309.0,-13.0,1.0,1.0,2.0
ESPORTSTMNT01/1424172,Furious Gaming Argentina,2020-07-24 00:29:10,0,23499.0,28900.0,499.0,770.0,1174.0,26.0,2.0,2.0,0.0
ESPORTSTMNT01/1424172,River Plate Esports,2020-07-24 00:29:10,1,22729.0,27726.0,473.0,-770.0,-1174.0,-26.0,0.0,0.0,2.0
ESPORTSTMNT01/1434288,FlyQuest Academy,2020-07-24 01:25:05,0,22963.0,27450.0,493.0,-3918.0,-3086.0,-37.0,2.0,2.0,7.0
ESPORTSTMNT01/1434288,Golden Guardians Academy,2020-07-24 01:25:05,1,26881.0,30536.0,530.0,3918.0,3086.0,37.0,7.0,14.0,2.0
ESPORTSTMNT01/1424186,Nocturns Gaming,2020-07-24 01:53:12,1,25544.0,28930.0,498.0,1576.0,-1913.0,-27.0,5.0,6.0,3.0
ESPORTSTMNT01/1424186,Coliseo Dragons,2020-07-24 01:53:12,0,23968.0,30843.0,525.0,-1576.0,1913.0,27.0,3.0,1.0,5.0
ESPORTSTMNT01/1434340,Jin Air Green Wings,2020-07-24 04:52:03,1,27664.0,29824.0,517.0,3767.0,530.0,-1.0,9.0,13.0,3.0
ESPORTSTMNT01/1434340,ESC Shane,2020-07-24 04:52:03,0,23897.0,29294.0,518.0,-3767.0,-530.0,1.0,3.0,7.0,9.0
6453-8504,Royal Club,2020-07-24 05:13:00,1,27985.0,33166.0,535.0,6636.0,7414.0,75.0,8.0,13.0,0.0
6453-8504,LinGan e-Sports,2020-07-24 05:13:00,0,21349.0,25752.0,460.0,-6636.0,-7414.0,-75.0,0.0,0.0,8.0
ESPORTSTMNT01/1434347,ESC Shane,2020-07-24 05:50:33,0,24247.0,27853.0,493.0,-2712.0,-875.0,-15.0,4.0,9.0,6.0
ESPORTSTMNT01/1434347,Jin Air Green Wings,2020-07-24 05:50:33,1,26959.0,28728.0,508.0,2712.0,875.0,15.0,6.0,11.0,4.0
6453-8505,Royal Club,2020-07-24 05:57:00,1,25786.0,30162.0,541.0,2001.0,1011.0,13.0,3.0,4.0,3.0
6453-8505,LinGan e-Sports,2020-07-24 05:57:00,0,23785.0,29151.0,528.0,-2001.0,-1011.0,-13.0,3.0,4.0,3.0
ESPORTSTMNT01/1424232,Chiefs Esports Club,2020-07-24 05:57:29,1,25346.0,29760.0,522.0,2524.0,1253.0,14.0,4.0,12.0,1.0
ESPORTSTMNT01/1424232,Pentanet.GG,2020-07-24 05:57:29,0,22822.0,28507.0,508.0,-2524.0,-1253.0,-14.0,1.0,2.0,4.0
ESPORTSTMNT01/1424241,Avant Gaming,2020-07-24 06:43:01,1,27371.0,30631.0,531.0,3383.0,3050.0,84.0,7.0,11.0,4.0
ESPORTSTMNT01/1424241,MAMMOTH,2020-07-24 06:43:01,0,23988.0,27581.0,447.0,-3383.0,-3050.0,-84.0,4.0,7.0,7.0
ESPORTSTMNT01/1424245,SANDBOX Gaming,2020-07-24 06:54:42,0,21914.0,28187.0,512.0,-6644.0,-4643.0,-66.0,0.0,0.0,4.0
ESPORTSTMNT01/1424245,DAMWON Gaming,2020-07-24 06:54:42,1,28558.0,32830.0,578.0,6644.0,4643.0,66.0,4.0,4.0,0.0
ESPORTSTMNT01/1424246,Element Mystic,2020-07-24 07:04:57,1,27380.0,31739.0,582.0,4257.0,1693.0,48.0,2.0,2.0,1.0
ESPORTSTMNT01/1424246,hyFresh Blade,2020-07-24 07:04:57,0,23123.0,30046.0,534.0,-4257.0,-1693.0,-48.0,1.0,1.0,2.0
6455-8508,Rogue Warriors Shark,2020-07-24 07:09:00,0,22464.0,27753.0,479.0,-6308.0,-2561.0,-62.0,1.0,1.0,6.0
6455-8508,Vici Gaming Potential,2020-07-24 07:09:00,1,28772.0,30314.0,541.0,6308.0,2561.0,62.0,6.0,9.0,1.0
6454-8506,Legend Esport Gaming,2020-07-24 07:11:00,0,25502.0,27161.0,462.0,-655.0,-1067.0,-3.0,6.0,17.0,9.0
6454-8506,Joy Dream,2020-07-24 07:11:00,1,26157.0,28228.0,465.0,655.0,1067.0,3.0,9.0,17.0,6.0
ESPORTSTMNT01/1424270,ORDER,2020-07-24 07:33:48,1,26951.0,29892.0,529.0,6044.0,3193.0,83.0,5.0,9.0,1.0
ESPORTSTMNT01/1424270,Gravitas,2020-07-24 07:33:48,0,20907.0,26699.0,446.0,-6044.0,-3193.0,-83.0,1.0,1.0,5.0
6455-8509,Rogue Warriors Shark,2020-07-24 08:01:00,0,26421.0,29286.0,505.0,3091.0,393.0,-5.0,6.0,16.0,2.0
6455-8509,Vici Gaming Potential,2020-07-24 08:01:00,1,23330.0,28893.0,510.0,-3091.0,-393.0,5.0,2.0,2.0,6.0
6454-8507,Legend Esport Gaming,2020-07-24 08:06:00,0,23645.0,28952.0,506.0,-5168.0,-1594.0,21.0,4.0,7.0,9.0
6454-8507,Joy Dream,2020-07-24 08:06:00,1,28813.0,30546.0,485.0,5168.0,1594.0,-21.0,9.0,15.0,4.0
ESPORTSTMNT01/1434388,hyFresh Blade,2020-07-24 08:17:11,0,23381.0,30580.0,571.0,-66.0,-533.0,-7.0,0.0,0.0,0.0
ESPORTSTMNT01/1434388,Element Mystic,2020-07-24 08:17:11,1,23447.0,31113.0,578.0,66.0,533.0,7.0,0.0,0.0,0.0
ESPORTSTMNT01/1424279,Dire Wolves,2020-07-24 08:23:17,0,24974.0,29728.0,544.0,2560.0,372.0,7.0,1.0,1.0,0.0
ESPORTSTMNT01/1424279,Legacy Esports,2020-07-24 08:23:17,1,22414.0,29356.0,537.0,-2560.0,-372.0,-7.0,0.0,0.0,1.0
ESPORTSTMNT01/1424290,DAMWON Gaming,2020-07-24 08:32:42,1,28424.0,31634.0,542.0,4612.0,4204.0,60.0,9.0,14.0,5.0
ESPORTSTMNT01/1424290,SANDBOX Gaming,2020-07-24 08:32:42,0,23812.0,27430.0,482.0,-4612.0,-4204.0,-60.0,5.0,10.0,9.0
ESPORTSTMNT01/1434400,Machi Esports,2020-07-24 08:52:36,1,25150.0,30971.0,536.0,2697.0,1321.0,11.0,3.0,2.0,0.0
ESPORTSTMNT01/1434400,Nova Esports,2020-07-24 08:52:36,0,22453.0,29650.0,525.0,-2697.0,-1321.0,-11.0,0.0,0.0,3.0
6456-8514,Oh My Dream,2020-07-24 09:18:00,1,24915.0,27716.0,514.0,-463.0,-1076.0,16.0,1.0,3.0,4.0
6456-8514,Top Esports Challenger,2020-07-24 09:18:00,0,25378.0,28792.0,498.0,463.0,1076.0,-16.0,4.0,8.0,1.0
6457-8516,Dominus Esports Young,2020-07-24 09:20:00,1,23029.0,28909.0,487.0,100.0,-233.0,-8.0,2.0,7.0,3.0
6457-8516,optical spectrum E-sports,2020-07-24 09:20:00,0,22929.0,29142.0,495.0,-100.0,233.0,8.0,3.0,7.0,2.0
6624-8510,Victory Five,2020-07-24 09:23:00,1,26999.0,30357.0,537.0,3077.0,-667.0,-24.0,3.0,9.0,0.0
6624-8510,Suning,2020-07-24 09:23:00,0,23922.0,31024.0,561.0,-3077.0,667.0,24.0,0.0,0.0,3.0
ESPORTSTMNT01/1424300,SeolHaeOne Prince,2020-07-24 09:26:54,0,20332.0,25278.0,446.0,-5685.0,-4558.0,-83.0,0.0,0.0,5.0
ESPORTSTMNT01/1424300,Afreeca Freecs,2020-07-24 09:26:54,1,26017.0,29836.0,529.0,5685.0,4558.0,83.0,5.0,5.0,0.0
ESPORTSTMNT01/1434409,CERBERUS Esports,2020-07-24 09:42:48,0,23574.0,29106.0,504.0,-2677.0,-2902.0,-49.0,1.0,1.0,4.0
ESPORTSTMNT01/1434409,Team Secret,2020-07-24 09:42:48,1,26251.0,32008.0,553.0,2677.0,2902.0,49.0,4.0,5.0,1.0
ESPORTSTMNT01/1434411,Resurgence,2020-07-24 09:44:33,0,22896.0,27531.0,460.0,-2184.0,-2789.0,-42.0,4.0,6.0,7.0
ESPORTSTMNT01/1434411,ahq eSports Club,2020-07-24 09:44:33,1,25080.0,30320.0,502.0,2184.0,2789.0,42.0,7.0,7.0,4.0
6624-8511,Suning,2020-07-24 10:08:00,1,22977.0,27992.0,497.0,-3319.0,-1614.0,-17.0,2.0,3.0,4.0
6624-8511,Victory Five,2020-07-24 10:08:00,0,26296.0,29606.0,514.0,3319.0,1614.0,17.0,4.0,7.0,2.0
6457-8517,optical spectrum E-sports,2020-07-24 10:11:00,0,23957.0,27323.0,447.0,-3959.0,-3762.0,-58.0,5.0,8.0,8.0
6457-8517,Dominus Esports Young,2020-07-24 10:11:00,1,27916.0,31085.0,505.0,3959.0,3762.0,58.0,8.0,12.0,6.0
6456-8515,Oh My Dream,2020-07-24 10:20:00,1,26421.0,30290.0,533.0,3444.0,1007.0,62.0,3.0,8.0,2.0
6456-8515,Top Esports Challenger,2020-07-24 10:20:00,0,22977.0,29283.0,471.0,-3444.0,-1007.0,-62.0,2.0,2.0,3.0
ESPORTSTMNT01/1434428,Team Secret,2020-07-24 10:40:04,1,25345.0,30114.0,519.0,-578.0,-351.0,-1.0,3.0,4.0,4.0
ESPORTSTMNT01/1434428,CERBERUS Esports,2020-07-24 10:40:04,0,25923.0,30465.0,520.0,578.0,351.0,1.0,4.0,7.0,3.0
ESPORTSTMNT01/1434431,PSG Talon,2020-07-24 10:45:49,1,26111.0,31852.0,564.0,4425.0,4239.0,59.0,5.0,9.0,0.0
ESPORTSTMNT01/1434431,Nova Esports,2020-07-24 10:45:49,0,21686.0,27613.0,505.0,-4425.0,-4239.0,-59.0,0.0,0.0,5.0
6624-8512,Victory Five,2020-07-24 10:58:00,0,22729.0,27428.0,477.0,-6339.0,-4814.0,-101.0,2.0,6.0,9.0
6624-8512,Suning,2020-07-24 10:58:00,1,29068.0,32242.0,578.0,6339.0,4814.0,101.0,9.0,20.0,2.0
ESPORTSTMNT01/1434446,EVOS Esports,2020-07-24 11:29:57,0,23424.0,28036.0,504.0,-3679.0,-2389.0,-47.0,3.0,3.0,3.0
ESPORTSTMNT01/1434446,GAM Esports,2020-07-24 11:29:57,1,27103.0,30425.0,551.0,3679.0,2389.0,47.0,3.0,7.0,3.0
ESPORTSTMNT01/1424337,Afreeca Freecs,2020-07-24 11:36:14,1,32278.0,30933.0,510.0,11664.0,6781.0,107.0,13.0,19.0,2.0
ESPORTSTMNT01/1424337,SeolHaeOne Prince,2020-07-24 11:36:14,0,20614.0,24152.0,403.0,-11664.0,-6781.0,-107.0,2.0,3.0,13.0
ESPORTSTMNT01/1434451,ahq eSports Club,2020-07-24 11:48:38,1,28546.0,30425.0,507.0,6445.0,3892.0,26.0,8.0,16.0,2.0
ESPORTSTMNT01/1434451,Berjaya Dragons,2020-07-24 11:48:38,0,22101.0,26533.0,481.0,-6445.0,-3892.0,-26.0,2.0,3.0,8.0
6625-8513,Royal Never Give Up,2020-07-24 11:55:00,0,24250.0,27962.0,525.0,-739.0,-2212.0,-13.0,1.0,1.0,2.0
6625-8513,LGD Gaming,2020-07-24 11:55:00,1,24989.0,30174.0,538.0,739.0,2212.0,13.0,2.0,4.0,1.0
ESPORTSTMNT01/1434472,GAM Esports,2020-07-24 12:42:15,1,24959.0,32157.0,571.0,712.0,2096.0,24.0,3.0,4.0,2.0
ESPORTSTMNT01/1434472,EVOS Esports,2020-07-24 12:42:15,0,24247.0,30061.0,547.0,-712.0,-2096.0,-24.0,2.0,2.0,3.0
6625-8518,LGD Gaming,2020-07-24 12:45:00,0,24152.0,28748.0,478.0,-3670.0,-3581.0,-57.0,2.0,5.0,7.0
6625-8518,Royal Never Give Up,2020-07-24 12:45:00,1,27822.0,32329.0,535.0,3670.0,3581.0,57.0,7.0,14.0,2.0
ESPORTSTMNT01/1434479,Alpha Esports,2020-07-24 12:49:59,1,23738.0,29814.0,543.0,2041.0,2161.0,52.0,1.0,2.0,0.0
ESPORTSTMNT01/1434479,Hong Kong Attitude,2020-07-24 12:49:59,0,21697.0,27653.0,491.0,-2041.0,-2161.0,-52.0,0.0,0.0,1.0
6625-8519,Royal Never Give Up,2020-07-24 13:31:00,0,24569.0,28152.0,512.0,1675.0,-1278.0,-9.0,2.0,3.0,1.0
6625-8519,LGD Gaming,2020-07-24 13:31:00,1,22894.0,29430.0,521.0,-1675.0,1278.0,9.0,1.0,3.0,2.0
ESPORTSTMNT04/1240378,Beşiktaş Academy,2020-07-24 13:49:06,0,21452.0,27312.0,465.0,-3872.0,-582.0,-13.0,1.0,1.0,4.0
ESPORTSTMNT04/1240378,İstanbul Wildcats Academy,2020-07-24 13:49:06,1,25324.0,27894.0,478.0,3872.0,582.0,13.0,4.0,7.0,1.0
ESPORTSTMNT01/1434505,J Team,2020-07-24 14:24:45,1,23390.0,28135.0,464.0,16.0,-1050.0,-4.0,5.0,9.0,5.0
ESPORTSTMNT01/1434505,Liyab Esports,2020-07-24 14:24:45,0,23374.0,29185.0,468.0,-16.0,1050.0,4.0,5.0,8.0,5.0
ESPORTSTMNT04/1240382,Galatasaray Academy,2020-07-24 14:44:51,0,24443.0,28136.0,519.0,1999.0,416.0,-2.0,1.0,4.0,0.0
ESPORTSTMNT04/1240382,Royal Youth Academy,2020-07-24 14:44:51,1,22444.0,27720.0,521.0,-1999.0,-416.0,2.0,0.0,0.0,1.0
ESPORTSTMNT04/1240386,SK Gaming,2020-07-24 15:11:52,0,24537.0,28115.0,515.0,872.0,-763.0,-9.0,3.0,3.0,3.0
ESPORTSTMNT04/1240386,Excel Esports,2020-07-24 15:11:52,1,23665.0,28878.0,524.0,-872.0,763.0,9.0,3.0,6.0,3.0
ESPORTSTMNT04/1250395,Origen,2020-07-24 16:00:43,0,23825.0,30077.0,555.0,-525.0,-561.0,4.0,0.0,0.0,2.0
ESPORTSTMNT04/1250395,Team Vitality,2020-07-24 16:00:43,1,24350.0,30638.0,551.0,525.0,561.0,-4.0,2.0,4.0,0.0
ESPORTSTMNT04/1240393,1907 Fenerbahçe Academy,2020-07-24 16:13:23,0,23540.0,28335.0,528.0,372.0,-455.0,1.0,0.0,0.0,0.0
ESPORTSTMNT04/1240393,Galakticos Academy,2020-07-24 16:13:23,1,23168.0,28790.0,527.0,-372.0,455.0,-1.0,0.0,0.0,0.0
ESPORTSTMNT04/1250400,G2 Esports,2020-07-24 16:56:25,0,23538.0,27004.0,521.0,-760.0,-3636.0,-13.0,0.0,0.0,3.0
ESPORTSTMNT04/1250400,FC Schalke 04 Esports,2020-07-24 16:56:25,1,24298.0,30640.0,534.0,760.0,3636.0,13.0,3.0,4.0,0.0
ESPORTSTMNT04/1240399,SuperMassive Academy,2020-07-24 17:12:40,0,24909.0,28833.0,515.0,3532.0,1298.0,30.0,3.0,3.0,0.0
ESPORTSTMNT04/1240399,Team AURORA Academy,2020-07-24 17:12:40,1,21377.0,27535.0,485.0,-3532.0,-1298.0,-30.0,0.0,0.0,3.0
ESPORTSTMNT01/1434546,Immortals Academy,2020-07-24 17:30:21,0,26384.0,30378.0,505.0,1967.0,1499.0,25.0,6.0,12.0,5.0
ESPORTSTMNT01/1434546,Cloud9 Academy,2020-07-24 17:30:21,1,24417.0,28879.0,480.0,-1967.0,-1499.0,-25.0,5.0,8.0,6.0
ESPORTSTMNT01/1424413,TSM Academy,2020-07-24 17:36:01,1,22608.0,27144.0,486.0,-3097.0,-1487.0,10.0,1.0,1.0,7.0
ESPORTSTMNT01/1424413,CLG Academy,2020-07-24 17:36:01,0,25705.0,28631.0,476.0,3097.0,1487.0,-10.0,7.0,16.0,1.0
ESPORTSTMNT04/1240401,Misfits Gaming,2020-07-24 18:09:58,0,24738.0,29542.0,541.0,-720.0,-1687.0,-12.0,2.0,2.0,3.0
ESPORTSTMNT04/1240401,Rogue,2020-07-24 18:09:58,1,25458.0,31229.0,553.0,720.0,1687.0,12.0,3.0,6.0,2.0
ESPORTSTMNT04/1240403,5 Ronin Academy,2020-07-24 18:19:23,1,27753.0,30645.0,485.0,2243.0,-1121.0,-49.0,7.0,13.0,5.0
ESPORTSTMNT04/1240403,Dark Passage Academy,2020-07-24 18:19:23,0,25510.0,31766.0,534.0,-2243.0,1121.0,49.0,5.0,4.0,7.0
ESPORTSTMNT01/1434574,Dignitas Academy,2020-07-24 18:50:45,1,22093.0,28593.0,496.0,-3806.0,-599.0,1.0,1.0,4.0,6.0
ESPORTSTMNT01/1434574,Evil Geniuses Academy,2020-07-24 18:50:45,0,25899.0,29192.0,495.0,3806.0,599.0,-1.0,6.0,10.0,1.0
ESPORTSTMNT01/1424446,Team Liquid Academy,2020-07-24 18:53:56,0,25967.0,29815.0,524.0,1837.0,-401.0,10.0,4.0,6.0,3.0
ESPORTSTMNT01/1424446,FlyQuest Academy,2020-07-24 18:53:56,1,24130.0,30216.0,514.0,-1837.0,401.0,-10.0,3.0,4.0,4.0
ESPORTSTMNT01/1424448,Golden Guardians Academy,2020-07-24 18:55:08,0,24108.0,29755.0,513.0,979.0,423.0,2.0,1.0,1.0,1.0
ESPORTSTMNT01/1424448,100 Thieves Academy,2020-07-24 18:55:08,1,23129.0,29332.0,511.0,-979.0,-423.0,-2.0,1.0,3.0,1.0
ESPORTSTMNT04/1250405,Fnatic,2020-07-24 19:10:30,0,26347.0,30183.0,544.0,1241.0,3817.0,53.0,6.0,9.0,3.0
ESPORTSTMNT04/1250405,MAD Lions,2020-07-24 19:10:30,1,25106.0,26366.0,491.0,-1241.0,-3817.0,-53.0,3.0,4.0,6.0
ESPORTSTMNT01/1434629,Undead Gaming,2020-07-24 20:53:30,1,24480.0,28313.0,499.0,-212.0,1024.0,18.0,1.0,3.0,5.0
ESPORTSTMNT01/1434629,Isurus Academy,2020-07-24 20:53:30,0,24692.0,27289.0,481.0,212.0,-1024.0,-18.0,5.0,8.0,2.0
ESPORTSTMNT01/1434649,Coliseo Dragons,2020-07-24 22:12:26,0,23083.0,26147.0,478.0,-2168.0,-1882.0,-12.0,1.0,2.0,5.0
ESPORTSTMNT01/1434649,Intel New Indians,2020-07-24 22:12:26,1,25251.0,28029.0,490.0,2168.0,1882.0,12.0,5.0,9.0,1.0
ESPORTSTMNT01/1434661,Nocturns Gaming,2020-07-24 23:06:59,1,25241.0,29483.0,515.0,388.0,2510.0,30.0,3.0,4.0,0.0
ESPORTSTMNT01/1434661,Feint Gaming,2020-07-24 23:06:59,0,24853.0,26973.0,485.0,-388.0,-2510.0,-30.0,0.0,0.0,3.0
ESPORTSTMNT01/1434677,9z Team,2020-07-25 00:28:00,1,25206.0,29545.0,533.0,3216.0,2141.0,47.0,3.0,5.0,1.0
ESPORTSTMNT01/1434677,River Plate Esports,2020-07-25 00:28:00,0,21990.0,27404.0,486.0,-3216.0,-2141.0,-47.0,1.0,4.0,3.0
ESPORTSTMNT01/1434678,Evil Geniuses,2020-07-25 00:38:07,1,25904.0,28527.0,481.0,3722.0,1003.0,10.0,5.0,10.0,2.0
ESPORTSTMNT01/1434678,Immortals,2020-07-25 00:38:07,0,22182.0,27524.0,471.0,-3722.0,-1003.0,-10.0,2.0,7.0,5.0
ESPORTSTMNT01/1434695,Team Liquid,2020-07-25 01:35:03,0,23859.0,29163.0,512.0,-443.0,198.0,-34.0,2.0,6.0,2.0
ESPORTSTMNT01/1434695,FlyQuest,2020-07-25 01:35:03,1,24302.0,28965.0,546.0,443.0,-198.0,34.0,2.0,2.0,2.0
ESPORTSTMNT01/1434702,Furious Gaming Argentina,2020-07-25 01:47:28,0,21286.0,27566.0,443.0,-4224.0,-2945.0,-96.0,2.0,1.0,4.0
ESPORTSTMNT01/1434702,Malvinas Gaming,2020-07-25 01:47:28,1,25510.0,30511.0,539.0,4224.0,2945.0,96.0,4.0,5.0,2.0
ESPORTSTMNT01/1434733,Sengoku Gaming,2020-07-25 03:44:09,0,23185.0,28911.0,565.0,-1754.0,-1280.0,68.0,0.0,0.0,3.0
ESPORTSTMNT01/1434733,AXIZ,2020-07-25 03:44:09,1,24939.0,30191.0,497.0,1754.0,1280.0,-68.0,3.0,4.0,0.0
6458-8520,Young Miracles,2020-07-25 05:11:00,1,27973.0,30879.0,531.0,4879.0,3376.0,51.0,8.0,10.0,2.0
6458-8520,Shu Dai Xiong Gaming,2020-07-25 05:11:00,0,23094.0,27503.0,480.0,-4879.0,-3376.0,-51.0,2.0,3.0,8.0
ESPORTSTMNT01/1434745,Rascal Jester,2020-07-25 05:16:01,0,21458.0,24682.0,436.0,-8717.0,-9240.0,-104.0,2.0,2.0,14.0
ESPORTSTMNT01/1434745,Sengoku Gaming,2020-07-25 05:16:01,1,30175.0,33922.0,540.0,8717.0,9240.0,104.0,14.0,35.0,2.0
ESPORTSTMNT01/1424591,Legacy Esports,2020-07-25 05:55:31,1,27210.0,31201.0,542.0,5013.0,3126.0,44.0,5.0,6.0,1.0
ESPORTSTMNT01/1424591,ORDER,2020-07-25 05:55:31,0,22197.0,28075.0,498.0,-5013.0,-3126.0,-44.0,1.0,1.0,5.0
6458-8521,Young Miracles,2020-07-25 06:05:00,0,23710.0,27545.0,472.0,-1425.0,-301.0,-14.0,4.0,12.0,4.0
6458-8521,Shu Dai Xiong Gaming,2020-07-25 06:05:00,1,25135.0,27846.0,486.0,1425.0,301.0,14.0,4.0,4.0,4.0
ESPORTSTMNT01/1434754,Rascal Jester,2020-07-25 06:14:39,0,23683.0,27424.0,463.0,1444.0,134.0,1.0,5.0,10.0,2.0
ESPORTSTMNT01/1434754,Burning Core,2020-07-25 06:14:39,1,22239.0,27290.0,462.0,-1444.0,-134.0,-1.0,2.0,4.0,5.0
ESPORTSTMNT01/1424599,Chiefs Esports Club,2020-07-25 06:43:29,1,26776.0,27951.0,481.0,5616.0,216.0,61.0,6.0,7.0,3.0
ESPORTSTMNT01/1424599,Gravitas,2020-07-25 06:43:29,0,21160.0,27735.0,420.0,-5616.0,-216.0,-61.0,3.0,2.0,6.0
6458-8522,Young Miracles,2020-07-25 07:08:00,0,24647.0,27999.0,487.0,-3980.0,-1086.0,-8.0,7.0,15.0,8.0
6458-8522,Shu Dai Xiong Gaming,2020-07-25 07:08:00,1,28627.0,29085.0,495.0,3980.0,1086.0,8.0,8.0,15.0,7.0
6460-8523,Bilibili Gaming Junior,2020-07-25 07:08:00,0,25002.0,28158.0,506.0,2712.0,-449.0,0.0,2.0,2.0,0.0
